ad_id,ad_tone
CR08980538640388063233,Contrast
CR08981189551271706625,Promote
CR08985213763829366785,Contrast
CR08985213763829366785,Contrast
CR08985213763829366785,Contrast
CR08985213763829366785,Contrast
CR08985583199736299521,Contrast
CR08986802833009410049,Promote
CR08988573871363850241,Contrast
CR08988573871363850241,Contrast
CR08988573871363850241,Contrast
CR08988573871363850241,Contrast
CR08988682997892907009,Promote
CR08989960699123859457,Promote
CR08995414208078151681,Promote
CR08999450515263717377,Promote
CR09001190492414672897,Promote
CR09001250415798386689,Promote
CR09003349452215287809,Promote
CR09005312836385112065,Promote
CR09005312836385112065,Promote
CR09005312836385112065,Promote
CR09005312836385112065,Promote
CR09008193556849885185,Promote
CR09008193556849885185,Promote
CR09008193556849885185,Promote
CR09008193556849885185,Promote
CR09011910730785488897,Promote
CR09012881049797001217,Contrast
CR09012881049797001217,Contrast
CR09012881049797001217,Contrast
CR09012881049797001217,Contrast
CR09014547909424709633,Promote
CR09015119449312722945,Promote
CR09016857983354667009,Promote
CR09017108672005799937,Promote
CR09020036671470567425,Promote
CR09020596322889105409,Contrast
CR09020596322889105409,Contrast
CR09020596322889105409,Contrast
CR09020596322889105409,Contrast
CR09022210131080773633,Promote
CR09022210131080773633,Promote
CR09022210131080773633,Promote
CR09022210131080773633,Promote
CR09026573268097695745,Contrast
CR09026573268097695745,Contrast
CR09026573268097695745,Contrast
CR09026573268097695745,Contrast
CR09027767887481274369,Contrast
CR09027767887481274369,Contrast
CR09027767887481274369,Contrast
CR09027767887481274369,Contrast
CR09032750324422541313,Promote
CR09033076879375990785,Promote
CR09038128860427714561,Promote
CR09038190707956776961,Contrast
CR09038190707956776961,Contrast
CR09038190707956776961,Contrast
CR09038190707956776961,Contrast
CR09041561535729631233,Promote
CR09043150604909674497,Promote
CR09044539013217648641,Promote
CR09050087423769313281,Contrast
CR09050087423769313281,Contrast
CR09050087423769313281,Contrast
CR09050087423769313281,Contrast
CR09051548674722627585,Promote
CR09057071521628946433,Promote
CR09057287575663804417,Contrast
CR09058726286628749313,Promote
CR09058726286628749313,Promote
CR09058726286628749313,Promote
CR09058726286628749313,Promote
CR09060939328657555457,Promote
CR09064177665279262721,Contrast
CR09064342042267615233,Promote
CR09065676024750014465,Promote
CR09065833529790693377,Contrast
CR09065833529790693377,Contrast
CR09065833529790693377,Contrast
CR09065833529790693377,Contrast
CR09069291562579525633,Promote
CR09069291562579525633,Promote
CR09069291562579525633,Promote
CR09069291562579525633,Promote
CR09070777277666557953,Promote
CR09070967149580779521,Contrast
CR09070967149580779521,Contrast
CR09070967149580779521,Contrast
CR09070967149580779521,Contrast
CR09073005644138676225,Contrast
CR09073005644138676225,Contrast
CR09073005644138676225,Contrast
CR09073005644138676225,Contrast
CR09074220604487368705,Contrast
CR09074972120684953601,Promote
CR09075708243719749633,Contrast
CR09075708243719749633,Contrast
CR09075708243719749633,Contrast
CR09075708243719749633,Contrast
CR09076693131260329985,Promote
CR09080361102050590721,Contrast
CR09080361102050590721,Contrast
CR09080361102050590721,Contrast
CR09080361102050590721,Contrast
CR09081657701137645569,Contrast
CR09081794865213210625,Promote
CR09086105775427813377,Contrast
CR09091705038392262657,Promote
CR09094934304043040769,Contrast
CR09094934304043040769,Contrast
CR09094934304043040769,Contrast
CR09094934304043040769,Contrast
CR09095603356868542465,Promote
CR09097902985438035969,Promote
CR09098568189972840449,Contrast
CR09098755106949562369,Promote
CR09106127332413800449,Contrast
CR09106127332413800449,Contrast
CR09106127332413800449,Contrast
CR09106127332413800449,Contrast
CR09108406620018180097,Contrast
CR09108761762273951745,Promote
CR09114217264093069313,Attack
CR09115564646873432065,Promote
CR09117954778993786881,Promote
CR09118303324179791873,Promote
CR09120097727156322305,Promote
CR09120920711609712641,Promote
CR09124263776713965569,Promote
CR09126215409853267969,Contrast
CR09126215409853267969,Contrast
CR09126215409853267969,Contrast
CR09126215409853267969,Contrast
CR09127378486997024769,Promote
CR09127420474597310465,Attack
CR09131589547811930113,Contrast
CR09131589547811930113,Contrast
CR09131589547811930113,Contrast
CR09131589547811930113,Contrast
CR09132794612555972609,Contrast
CR09133649207968661505,Promote
CR09134712160834813953,Promote
CR09138552480072728577,Contrast
CR09138552480072728577,Contrast
CR09138552480072728577,Contrast
CR09138552480072728577,Contrast
CR09138799320433164289,Promote
CR09140023626630692865,Promote
CR09142866413944307713,Promote
CR09144545162041491457,Promote
CR09147787553112326145,Promote
CR09148727360676167681,Contrast
CR09148727360676167681,Contrast
CR09148727360676167681,Contrast
CR09148727360676167681,Contrast
CR09149110540478447617,Promote
CR09151780154710687745,Contrast
CR09156263963128758273,Promote
CR09157797781849505793,Promote
CR09159091907035398145,Promote
CR09162481426505924609,Promote
CR09166060061976428545,Promote
CR09167313505232093185,Promote
CR09169166457202802689,Promote
CR09169870419522486273,Promote
CR09171345620529577985,Promote
CR09174346325200732161,Promote
CR09179846288521297921,Contrast
CR09179846288521297921,Contrast
CR09179846288521297921,Contrast
CR09179846288521297921,Contrast
CR09179948543102681089,Promote
CR09179948543102681089,Promote
CR09179948543102681089,Promote
CR09179948543102681089,Promote
CR09185053025834631169,Contrast
CR09185053025834631169,Contrast
CR09185053025834631169,Contrast
CR09185053025834631169,Contrast
CR09187162438892519425,Promote
CR09187811150752907265,Contrast
CR09187811150752907265,Contrast
CR09187811150752907265,Contrast
CR09187811150752907265,Contrast
CR09189895618640740353,Promote
CR09192260599432609793,Promote
CR09194266108641673217,Contrast
CR09195509931170594817,Contrast
CR09195509931170594817,Contrast
CR09195509931170594817,Contrast
CR09195509931170594817,Contrast
CR09196661119844876289,Contrast
CR09196661119844876289,Contrast
CR09196661119844876289,Contrast
CR09196661119844876289,Contrast
CR09198035509379596289,Promote
CR09201712276262879233,Promote
CR09205282390518267905,Contrast
CR09205282390518267905,Contrast
CR09205282390518267905,Contrast
CR09205282390518267905,Contrast
CR09207425063802896385,Promote
CR09208754442080354305,Promote
CR09210508094407180289,Contrast
CR09210508094407180289,Contrast
CR09210508094407180289,Contrast
CR09210508094407180289,Contrast
CR09211115299703619585,Promote
CR09211115299703619585,Promote
CR09211115299703619585,Promote
CR09211115299703619585,Promote
CR09212215910843023361,Promote
CR09212215910843023361,Promote
CR09212215910843023361,Promote
CR09212215910843023361,Promote
CR09215266780732194817,Promote
CR09216111205662326785,Contrast
CR09217346232098226177,Contrast
CR09217346232098226177,Contrast
CR09217346232098226177,Contrast
CR09217346232098226177,Contrast
CR09220289624725782529,Promote
CR09222379796330184705,Promote
CR09225356174306574337,Promote
CR09225356174306574337,Promote
CR09225356174306574337,Promote
CR09225356174306574337,Promote
CR09225860850143723521,Contrast
CR09228409586816385025,Promote
CR09228441472653590529,Promote
CR09233281179241676801,Contrast
CR09235633309491396609,Promote
CR09237138266031915009,Promote
CR09238862368983744513,Promote
CR09239182533025857537,Promote
CR09239867528769961985,Promote
CR09241966496467386369,Promote
CR09242441485490585601,Promote
CR09243476125932322817,Contrast
CR09243476125932322817,Contrast
CR09243476125932322817,Contrast
CR09243476125932322817,Contrast
CR09247341733937676289,Promote
CR09249254609292099585,Promote
CR09249254609292099585,Promote
CR09249254609292099585,Promote
CR09249254609292099585,Promote
CR09249707951680126977,Promote
CR09251334335536037889,Contrast
CR09252905537652129793,Contrast
CR09252905537652129793,Contrast
CR09252905537652129793,Contrast
CR09252905537652129793,Contrast
CR09258395399209615361,Promote
CR09259203265378123777,Promote
CR09260927574488383489,Contrast
CR09260927574488383489,Contrast
CR09260927574488383489,Contrast
CR09260927574488383489,Contrast
CR09262780251581186049,Promote
CR09262780251581186049,Promote
CR09262780251581186049,Promote
CR09262780251581186049,Promote
CR09265666400884621313,Promote
CR09266082978352594945,Promote
CR09266130463511019521,Contrast
CR09266130463511019521,Contrast
CR09266130463511019521,Contrast
CR09266130463511019521,Contrast
CR09267317661191110657,Contrast
CR09267317661191110657,Contrast
CR09267317661191110657,Contrast
CR09267317661191110657,Contrast
CR09268450433045626881,Promote
CR09272904004893933569,Promote
CR09274684663975116801,Contrast
CR09274684663975116801,Contrast
CR09274684663975116801,Contrast
CR09274684663975116801,Contrast
CR09280729778904629249,Promote
CR09289968975112830977,Promote
CR09290159740380250113,Promote
CR09300043525280235521,Contrast
CR09300043525280235521,Contrast
CR09300043525280235521,Contrast
CR09300043525280235521,Contrast
CR09300603451576680449,Promote
CR09301085037669646337,Promote
CR09305207038042701825,Promote
CR09305207038042701825,Promote
CR09305207038042701825,Promote
CR09305207038042701825,Promote
CR09306539714855043073,Promote
CR09306925643436392449,Promote
CR09308652976203628545,Promote
CR09309191736901238785,Promote
CR09309278598319833089,Promote
CR09310639793715019777,Promote
CR09310816815087091713,Contrast
CR09310816815087091713,Contrast
CR09310816815087091713,Contrast
CR09310816815087091713,Contrast
CR09310823618315288577,Promote
CR09310916870645219329,Promote
CR09311698623412568065,Contrast
CR09312080978581127169,Contrast
CR09314827283749404673,Attack
CR09321365254766067713,Contrast
CR09321807533318340609,Promote
CR09326274849061994497,Contrast
CR09327430160904880129,Promote
CR09328373816759418881,Attack
CR09329105060711366657,Promote
CR09332526672177528833,Promote
CR09333583027973914625,Contrast
CR09334301283944759297,Contrast
CR09334301283944759297,Contrast
CR09334301283944759297,Contrast
CR09334301283944759297,Contrast
CR09335334824874868737,Contrast
CR09336527794991005697,Contrast
CR09336527794991005697,Contrast
CR09336527794991005697,Contrast
CR09336527794991005697,Contrast
CR09340924741990481921,Promote
CR09343135859873939457,Promote
CR09344711460036542465,Contrast
CR09345837359943385089,Contrast
CR09345837359943385089,Contrast
CR09345837359943385089,Contrast
CR09345837359943385089,Contrast
CR09346895090129305601,Promote
CR09350841787117207553,Promote
CR09351233213256695809,Promote
CR09352787372942557185,Promote
CR09355514161779441665,Promote
CR09356312132343300097,Contrast
CR09356312132343300097,Contrast
CR09356312132343300097,Contrast
CR09356312132343300097,Contrast
CR09357430610546655233,Promote
CR09357885258604740609,Contrast
CR09359635131360346113,Promote
CR09359635131360346113,Promote
CR09359635131360346113,Promote
CR09359635131360346113,Promote
CR09359647225988251649,Contrast
CR09359647225988251649,Contrast
CR09359647225988251649,Contrast
CR09359647225988251649,Contrast
CR09361530139650818049,Promote
CR09361607655220576257,Attack
CR09362459776732102657,Promote
CR09366698943812993025,Promote
CR09368531279940681729,Contrast
CR09368531279940681729,Contrast
CR09368531279940681729,Contrast
CR09368531279940681729,Contrast
CR09369243832194957313,Promote
CR09371915576730976257,Contrast
CR09372149497829785601,Contrast
CR09372149497829785601,Contrast
CR09372149497829785601,Contrast
CR09372149497829785601,Contrast
CR09374496680277180417,Promote
CR09377317202480332801,Promote
CR09377933203869794305,Promote
CR09378525290881351681,Promote
CR09378810957746143233,Promote
CR09379526396218441729,Contrast
CR09379526396218441729,Contrast
CR09379526396218441729,Contrast
CR09379526396218441729,Contrast
CR09380170710032318465,Promote
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09381091551020580865,Contrast
CR09383159182636613633,Contrast
CR09383159182636613633,Contrast
CR09383159182636613633,Contrast
CR09383159182636613633,Contrast
CR09384954685124771841,Promote
CR09385343637363097601,Promote
CR09385622088682831873,Contrast
CR09385622088682831873,Contrast
CR09385622088682831873,Contrast
CR09385622088682831873,Contrast
CR09388285930479026177,Contrast
CR09388285930479026177,Contrast
CR09388285930479026177,Contrast
CR09388285930479026177,Contrast
CR09389029131619926017,Promote
CR09389130630287065089,Contrast
CR09389130630287065089,Contrast
CR09389130630287065089,Contrast
CR09389130630287065089,Contrast
CR09392304920356454401,Promote
CR09392732355501752321,Contrast
CR09392732355501752321,Contrast
CR09392732355501752321,Contrast
CR09392732355501752321,Contrast
CR09394592729175949313,Promote
CR09396665033716400129,Contrast
CR09396665033716400129,Contrast
CR09396665033716400129,Contrast
CR09396665033716400129,Contrast
CR09396718909786161153,Promote
CR09396718909786161153,Promote
CR09396718909786161153,Promote
CR09396718909786161153,Promote
CR09397862951634862081,Promote
CR09397875046262767617,Promote
CR09398386319169683457,Contrast
CR09398386319169683457,Contrast
CR09398386319169683457,Contrast
CR09398386319169683457,Contrast
CR09399330799657943041,Contrast
CR09399330799657943041,Contrast
CR09399330799657943041,Contrast
CR09399330799657943041,Contrast
CR09400855822285668353,Promote
CR09401910253936705537,Promote
CR09402786289826136065,Promote
CR09405998787924590593,Promote
CR09405998787924590593,Promote
CR09405998787924590593,Promote
CR09405998787924590593,Promote
CR09406084000075743233,Promote
CR09407944373749940225,Promote
CR09408659606063808513,Promote
CR09409847628377620481,Promote
CR09415446891342069761,Promote
CR09416219298260582401,Promote
CR09417624474120880129,Promote
CR09419209969888133121,Contrast
CR09419209969888133121,Contrast
CR09419209969888133121,Contrast
CR09419209969888133121,Contrast
CR09420590406736805889,Contrast
CR09420590406736805889,Contrast
CR09420590406736805889,Contrast
CR09420590406736805889,Contrast
CR09424076408352669697,Promote
CR09424316101887524865,Promote
CR09424673924202889217,Promote
CR09430321634398437377,Contrast
CR09430321634398437377,Contrast
CR09430321634398437377,Contrast
CR09430321634398437377,Contrast
CR09434702638479310849,Promote
CR09434770258444419073,Attack
CR09435539916583862273,Contrast
CR09435539916583862273,Contrast
CR09435539916583862273,Contrast
CR09435539916583862273,Contrast
CR09435805448641970177,Contrast
CR09435805448641970177,Contrast
CR09435805448641970177,Contrast
CR09435805448641970177,Contrast
CR09439237299310166017,Promote
CR09441681788536619009,Contrast
CR09441681788536619009,Contrast
CR09441681788536619009,Contrast
CR09441681788536619009,Contrast
CR09445708200117534721,Promote
CR09446138109163995137,Promote
CR09447161754489454593,Contrast
CR09447161754489454593,Contrast
CR09447161754489454593,Contrast
CR09447161754489454593,Contrast
CR09448209589070725121,Promote
CR09460726154563420161,Contrast
CR09460726154563420161,Contrast
CR09460726154563420161,Contrast
CR09460726154563420161,Contrast
CR09466996944254533633,Promote
CR09467440940793724929,Promote
CR09468151431463698433,Promote
CR09471367502974943233,Promote
CR09471690759393509377,Contrast
CR09471690759393509377,Contrast
CR09471690759393509377,Contrast
CR09471690759393509377,Contrast
CR09473443380928184321,Promote
CR09477203710695178241,Contrast
CR09477203710695178241,Contrast
CR09477203710695178241,Contrast
CR09477203710695178241,Contrast
CR09479012407322869761,Promote
CR09479012407322869761,Promote
CR09479012407322869761,Promote
CR09479012407322869761,Promote
CR09479311474485624833,Attack
CR09480029455578562561,Promote
CR09480029455578562561,Promote
CR09480029455578562561,Promote
CR09480029455578562561,Promote
CR09482205389089931265,Promote
CR09484982755461693441,Contrast
CR09484982755461693441,Contrast
CR09484982755461693441,Contrast
CR09484982755461693441,Contrast
CR09490263709809901569,Promote
CR09492292308763148289,Promote
CR09492513310600331265,Contrast
CR09493978959600156673,Promote
CR09494435325645160449,Promote
CR09496673312844021761,Promote
CR09499261013459992577,Promote
CR09501440245506244609,Promote
CR09502433654261940225,Contrast
CR09502433654261940225,Contrast
CR09502433654261940225,Contrast
CR09502433654261940225,Contrast
CR09504740979412828161,Promote
CR09507003774342791169,Promote
CR09507003774342791169,Promote
CR09507003774342791169,Promote
CR09507003774342791169,Promote
CR09507833630743855105,Promote
CR09507833630743855105,Promote
CR09507833630743855105,Promote
CR09507833630743855105,Promote
CR09509358928249487361,Promote
CR09509358928249487361,Promote
CR09509358928249487361,Promote
CR09509358928249487361,Promote
CR09509595323249459201,Promote
CR09513518930493177857,Attack
CR09515521416045264897,Promote
CR09518191030277505025,Promote
CR09519352114556436481,Promote
CR09520191935281627137,Promote
CR09523006891207163905,Contrast
CR09523188241906270209,Promote
CR09523790018364047361,Promote
CR09525495910654541825,Promote
CR09528276025805373441,Promote
CR09531916508804939777,Promote
CR09533118275014098945,Promote
CR09533118275014098945,Promote
CR09533118275014098945,Promote
CR09533118275014098945,Promote
CR09533856047316336641,Promote
CR09536624617595076609,Promote
CR09536806037013659649,Contrast
CR09536806037013659649,Contrast
CR09536806037013659649,Contrast
CR09536806037013659649,Contrast
CR09537829132583305217,Promote
CR09538404726920445953,Promote
CR09540202428431859713,Promote
CR09541337124431724545,Contrast
CR09541337124431724545,Contrast
CR09541337124431724545,Contrast
CR09541337124431724545,Contrast
CR09542028236209258497,Promote
CR09543069954757099521,Promote
CR09547891313244897281,Contrast
CR09547891313244897281,Contrast
CR09547891313244897281,Contrast
CR09547891313244897281,Contrast
CR09553793491662798849,Promote
CR09555900636977954817,Promote
CR09556065082685784065,Attack
CR09556065082685784065,Attack
CR09556065082685784065,Attack
CR09556065082685784065,Attack
CR09557007364150788097,Promote
CR09557007364150788097,Promote
CR09557007364150788097,Promote
CR09557007364150788097,Promote
CR09557487575854219265,Promote
CR09562020106381295617,Promote
CR09566753435219394561,Promote
CR09572375238172213249,Contrast
CR09572375238172213249,Contrast
CR09572375238172213249,Contrast
CR09572375238172213249,Contrast
CR09572865620358201345,Promote
CR09574604772875436033,Attack
CR09575057771666079745,Promote
CR09575198440434958337,Promote
CR09576663058642632705,Contrast
CR09576663058642632705,Contrast
CR09576663058642632705,Contrast
CR09576663058642632705,Contrast
CR09578117437648273409,Promote
CR09582252494721908737,Promote
CR09583743913525510145,Promote
CR09584623247949824001,Promote
CR09584623247949824001,Promote
CR09584623247949824001,Promote
CR09584623247949824001,Promote
CR09585983412552859649,Promote
CR09586260764360966145,Promote
CR09588762084594679809,Contrast
CR09588762084594679809,Contrast
CR09588762084594679809,Contrast
CR09588762084594679809,Contrast
CR09592556774100041729,Contrast
CR09592861338820935681,Promote
CR09592953422919761921,Promote
CR09599255823570173953,Promote
CR09602136544034947073,Contrast
CR09602136544034947073,Contrast
CR09602136544034947073,Contrast
CR09602136544034947073,Contrast
CR09603495815284785153,Promote
CR09604010111848677377,Promote
CR09605426557703159809,Promote
CR09606101657842614273,Contrast
CR09606101657842614273,Contrast
CR09606101657842614273,Contrast
CR09606101657842614273,Contrast
CR09606475491796058113,Contrast
CR09610640441842073601,Promote
CR09611885089004716033,Contrast
CR09611885089004716033,Contrast
CR09611885089004716033,Contrast
CR09611885089004716033,Contrast
CR09616765821120413697,Contrast
CR09616765821120413697,Contrast
CR09616765821120413697,Contrast
CR09616765821120413697,Contrast
CR09625964335398387713,Promote
CR09628547088212033537,Promote
CR09628790080281772033,Contrast
CR09629287059537526785,Contrast
CR09630731268060610561,Promote
CR09632468496432496641,Promote
CR09634195279443918849,Contrast
CR09634195279443918849,Contrast
CR09634195279443918849,Contrast
CR09634195279443918849,Contrast
CR09635200233071706113,Promote
CR09637110084769153025,Promote
CR09637955609210912769,Promote
CR09639177166629371905,Promote
CR09640638417582686209,Contrast
CR09641248990133485569,Promote
CR09641580699047690241,Promote
CR09642546070256877569,Contrast
CR09642546070256877569,Contrast
CR09642546070256877569,Contrast
CR09642546070256877569,Contrast
CR09643082631931232257,Promote
CR09644330783787188225,Promote
CR09644400946372935681,Promote
CR09644772237705740289,Promote
CR09645223381070512129,Promote
CR09646427346302926849,Contrast
CR09646427346302926849,Contrast
CR09646427346302926849,Contrast
CR09646427346302926849,Contrast
CR09650621983162892289,Promote
CR09650796530633801729,Promote
CR09651237709674446849,Promote
CR09653742397162520577,Promote
CR09654637330908053505,Promote
CR09654936535509762049,Promote
CR09655998595022716929,Contrast
CR09655998595022716929,Contrast
CR09655998595022716929,Contrast
CR09655998595022716929,Contrast
CR09659086848307232769,Promote
CR09660460069610848257,Promote
CR09660773774022148097,Promote
CR09661109949702340609,Promote
CR09664616567161225217,Promote
CR09667422520835309569,Contrast
CR09667558860277153793,Contrast
CR09667558860277153793,Contrast
CR09667558860277153793,Contrast
CR09667558860277153793,Contrast
CR09668793611835146241,Contrast
CR09668793611835146241,Contrast
CR09668793611835146241,Contrast
CR09668793611835146241,Contrast
CR09672355754631233537,Contrast
CR09672355754631233537,Contrast
CR09672355754631233537,Contrast
CR09672355754631233537,Contrast
CR09680044914322178049,Promote
CR09683583967374082049,Promote
CR09683620526135705601,Promote
CR09683648563682213889,Promote
CR09685053945700941825,Promote
CR09686548250722566145,Promote
CR09686548250722566145,Promote
CR09686548250722566145,Promote
CR09686548250722566145,Promote
CR09687515820955009025,Promote
CR09689323418071072769,Promote
CR09692248393878863873,Promote
CR09696833700964073473,Promote
CR09697598617459621889,Promote
CR09697598617459621889,Promote
CR09697598617459621889,Promote
CR09697598617459621889,Promote
CR09698593125726945281,Promote
CR09698686034459492353,Promote
CR09698709124203675649,Promote
CR09700330903854645249,Contrast
CR09700330903854645249,Contrast
CR09700330903854645249,Contrast
CR09700330903854645249,Contrast
CR09701192920970821633,Promote
CR09704866389319221249,Contrast
CR09704866389319221249,Contrast
CR09704866389319221249,Contrast
CR09704866389319221249,Contrast
CR09705662160859824129,Promote
CR09707435947993333761,Promote
CR09708532710842040321,Promote
CR09709211384394285057,Promote
CR09709211384394285057,Promote
CR09709211384394285057,Promote
CR09709211384394285057,Promote
CR09709709119564283905,Promote
CR09711954940783493121,Promote
CR09712197657975324673,Promote
CR09713310638620540929,Promote
CR09713774151491125249,Promote
CR09714966503131971585,Promote
CR09722703766456631297,Contrast
CR09733807734385541121,Contrast
CR09733807734385541121,Contrast
CR09733807734385541121,Contrast
CR09733807734385541121,Contrast
CR09735132645897011201,Contrast
CR09735132645897011201,Contrast
CR09735132645897011201,Contrast
CR09735132645897011201,Contrast
CR09737241852796469249,Attack
CR09739537289477881857,Contrast
CR09739537289477881857,Contrast
CR09739537289477881857,Contrast
CR09739537289477881857,Contrast
CR09739742623274369025,Contrast
CR09743320708989059073,Contrast
CR09743320708989059073,Contrast
CR09743320708989059073,Contrast
CR09743320708989059073,Contrast
CR09743560127646007297,Promote
CR09745652773151571969,Promote
CR09746046054716932097,Promote
CR09746046054716932097,Promote
CR09746046054716932097,Promote
CR09746046054716932097,Promote
CR09749596171604590593,Promote
CR09749950489226641409,Promote
CR09749950489226641409,Promote
CR09749950489226641409,Promote
CR09749950489226641409,Promote
CR09750136650289119233,Promote
CR09751560174249705473,Promote
CR09751560174249705473,Promote
CR09751560174249705473,Promote
CR09751560174249705473,Promote
CR09752082717150806017,Promote
CR09752540113987960833,Promote
CR09752540113987960833,Promote
CR09752540113987960833,Promote
CR09752540113987960833,Promote
CR09755926609801510913,Contrast
CR09756659984057237505,Contrast
CR09756659984057237505,Contrast
CR09756659984057237505,Contrast
CR09756659984057237505,Contrast
CR09760558852289331201,Promote
CR09760606131289325569,Contrast
CR09760606131289325569,Contrast
CR09760606131289325569,Contrast
CR09760606131289325569,Contrast
CR09763623191195942913,Contrast
CR09765418693684101121,Promote
CR09767796937334980609,Promote
CR09769879412357988353,Contrast
CR09772878880078561281,Contrast
CR09772878880078561281,Contrast
CR09772878880078561281,Contrast
CR09772878880078561281,Contrast
CR09773823085688913921,Promote
CR09774539142636503041,Promote
CR09778229928293040129,Promote
CR09779739832635883521,Promote
CR09779884968170749953,Promote
CR09779884968170749953,Promote
CR09779884968170749953,Promote
CR09779884968170749953,Promote
CR09782624401391353857,Contrast
CR09782624401391353857,Contrast
CR09782624401391353857,Contrast
CR09782624401391353857,Contrast
CR09783564758711009281,Contrast
CR09784695881298083841,Contrast
CR09784695881298083841,Contrast
CR09784695881298083841,Contrast
CR09784695881298083841,Contrast
CR09785624418867740673,Promote
CR09785624418867740673,Promote
CR09785624418867740673,Promote
CR09785624418867740673,Promote
CR09786111227640938497,Contrast
CR09786111227640938497,Contrast
CR09786111227640938497,Contrast
CR09786111227640938497,Contrast
CR09788158243413950465,Promote
CR09791006528285704193,Promote
CR09791006528285704193,Promote
CR09791006528285704193,Promote
CR09791006528285704193,Promote
CR09793225342750556161,Promote
CR09795139592494514177,Promote
CR09795756143639789569,Promote
CR09795756143639789569,Promote
CR09795756143639789569,Promote
CR09795756143639789569,Promote
CR09808529513817047041,Promote
CR09808910700754501633,Promote
CR09809393661237002241,Contrast
CR09809393661237002241,Contrast
CR09809393661237002241,Contrast
CR09809393661237002241,Contrast
CR09810242484213645313,Promote
CR09810242484213645313,Promote
CR09810242484213645313,Promote
CR09810242484213645313,Promote
CR09811567120847208449,Contrast
CR09811567120847208449,Contrast
CR09811567120847208449,Contrast
CR09811567120847208449,Contrast
